warehouse_name,date,storage,next_day_storage
Shampoo,2024-02-09,87,83.0
Shampoo,2024-02-10,83,81.0
Shampoo,2024-02-11,81,83.0
Shampoo,2024-02-12,83,86.0
Shampoo,2024-02-13,86,85.0
Shampoo,2024-02-14,85,82.0
Shampoo,2024-02-15,82,86.0
Shampoo,2024-02-16,86,81.0
Shampoo,2024-02-17,81,84.0
Shampoo,2024-02-18,84,86.0
Shampoo,2024-02-19,86,93.0
Shampoo,2024-02-20,93,90.0
Shampoo,2024-02-21,90,90.0
Shampoo,2024-02-22,90,93.0
Shampoo,2024-02-23,93,93.0
Shampoo,2024-02-24,93,99.0
Shampoo,2024-02-25,99,97.0
Shampoo,2024-02-26,97,96.0
Shampoo,2024-02-27,96,102.0
Shampoo,2024-02-28,102,94.0
Shampoo,2024-02-29,94,107.0
Shampoo,2024-03-01,107,100.0
Shampoo,2024-03-02,100,100.0
Shampoo,2024-03-03,100,104.0
Shampoo,2024-03-04,104,110.0
Shampoo,2024-03-05,110,109.0
Shampoo,2024-03-06,109,115.0
Shampoo,2024-03-07,115,121.0
Shampoo,2024-03-08,121,113.0
Shampoo,2024-03-09,113,107.0
Shampoo,2024-03-10,107,113.0
Shampoo,2024-03-11,113,123.0
Shampoo,2024-03-12,123,116.0
Shampoo,2024-03-13,116,111.0
Shampoo,2024-03-14,111,109.0
Shampoo,2024-03-15,109,102.0
Shampoo,2024-03-16,102,100.0
Shampoo,2024-03-17,100,110.0
Shampoo,2024-03-18,110,106.0
Shampoo,2024-03-19,106,111.0
Shampoo,2024-03-20,111,107.0
Shampoo,2024-03-21,107,115.0
Shampoo,2024-03-22,115,107.0
Shampoo,2024-03-23,107,109.0
Shampoo,2024-03-24,109,112.0
Shampoo,2024-03-25,112,115.0
Shampoo,2024-03-26,115,115.0
Shampoo,2024-03-27,115,118.0
Shampoo,2024-03-28,118,119.0
Shampoo,2024-03-29,119,120.0
Shampoo,2024-03-30,120,114.0
Shampoo,2024-03-31,114,135.0
Shampoo,2024-04-01,135,119.0
Shampoo,2024-04-02,119,108.0
Shampoo,2024-04-03,108,110.0
Shampoo,2024-04-04,110,97.0
Shampoo,2024-04-05,97,92.0
Shampoo,2024-04-06,92,92.0
Shampoo,2024-04-07,92,84.0
Shampoo,2024-04-08,84,91.0
Shampoo,2024-04-09,91,91.0
Shampoo,2024-04-10,91,95.0
Shampoo,2024-04-11,95,103.0
Shampoo,2024-04-12,103,114.0
Shampoo,2024-04-13,114,117.0
Shampoo,2024-04-14,117,124.0
Shampoo,2024-04-15,124,120.0
Shampoo,2024-04-16,120,109.0
Shampoo,2024-04-17,109,104.0
Shampoo,2024-04-18,104,102.0
Shampoo,2024-04-19,102,101.0
Shampoo,2024-04-20,101,102.0
Shampoo,2024-04-21,102,103.0
Shampoo,2024-04-22,103,105.0
Shampoo,2024-04-23,105,102.0
Shampoo,2024-04-24,102,106.0
Shampoo,2024-04-25,106,106.0
Shampoo,2024-04-26,106,100.0
Shampoo,2024-04-27,100,97.0
Shampoo,2024-04-28,97,141.0
Shampoo,2024-04-29,141,138.0
Shampoo,2024-04-30,138,120.0
Shampoo,2024-05-01,120,109.0
Shampoo,2024-05-02,109,115.0
Shampoo,2024-05-03,115,107.0
Shampoo,2024-05-04,107,107.0
Shampoo,2024-05-05,107,126.0
Shampoo,2024-05-06,126,204.0
Shampoo,2024-05-07,204,157.0
Shampoo,2024-05-08,157,138.0
Shampoo,2024-05-09,138,123.0
Shampoo,2024-05-10,123,121.0
Shampoo,2024-05-11,121,126.0
Shampoo,2024-05-12,126,130.0
Shampoo,2024-05-13,130,132.0
Shampoo,2024-05-14,132,128.0
Shampoo,2024-05-15,128,120.0
Shampoo,2024-05-16,120,231.0
Shampoo,2024-05-17,231,223.0
Shampoo,2024-05-18,223,178.0
Shampoo,2024-05-19,178,131.0
Shampoo,2024-05-20,131,149.0
Shampoo,2024-05-21,149,135.0
Shampoo,2024-05-22,135,132.0
Shampoo,2024-05-23,132,125.0
Shampoo,2024-05-24,125,116.0
Shampoo,2024-05-25,116,111.0
Shampoo,2024-05-26,111,123.0
Shampoo,2024-05-27,123,113.0
Shampoo,2024-05-28,113,106.0
Shampoo,2024-05-29,106,106.0
Shampoo,2024-05-30,106,105.0
Shampoo,2024-05-31,105,98.0
Shampoo,2024-06-01,98,103.0
Shampoo,2024-06-02,103,101.0
Shampoo,2024-06-03,101,108.0
Shampoo,2024-06-04,108,106.0
Shampoo,2024-06-05,106,
Soap Bars,2024-02-05,8,8.0
Soap Bars,2024-02-06,8,8.0
Soap Bars,2024-02-07,8,8.0
Soap Bars,2024-02-08,8,8.0
Soap Bars,2024-02-09,8,7.0
Soap Bars,2024-02-10,7,8.0
Soap Bars,2024-02-11,8,8.0
Soap Bars,2024-02-12,8,9.0
Soap Bars,2024-02-13,9,8.0
Soap Bars,2024-02-14,8,8.0
Soap Bars,2024-02-15,8,9.0
Soap Bars,2024-02-16,9,9.0
Soap Bars,2024-02-17,9,10.0
Soap Bars,2024-02-18,10,9.0
Soap Bars,2024-02-19,9,9.0
Soap Bars,2024-02-20,9,9.0
Soap Bars,2024-02-21,9,9.0
Soap Bars,2024-02-22,9,9.0
Soap Bars,2024-02-23,9,9.0
Soap Bars,2024-02-24,9,10.0
Soap Bars,2024-02-25,10,11.0
Soap Bars,2024-02-26,11,10.0
Soap Bars,2024-02-27,10,0.0
Soap Bars,2024-02-28,0,22.0
Soap Bars,2024-02-29,22,15.0
Soap Bars,2024-03-01,15,10.0
Soap Bars,2024-03-02,10,11.0
Soap Bars,2024-03-03,11,10.0
Soap Bars,2024-03-04,10,11.0
Soap Bars,2024-03-05,11,9.0
Soap Bars,2024-03-06,9,9.0
Soap Bars,2024-03-07,9,10.0
Soap Bars,2024-03-08,10,9.0
Soap Bars,2024-03-09,9,10.0
Soap Bars,2024-03-10,10,10.0
Soap Bars,2024-03-11,10,10.0
Soap Bars,2024-03-12,10,10.0
Soap Bars,2024-03-13,10,9.0
Soap Bars,2024-03-14,9,15.0
Soap Bars,2024-03-15,15,10.0
Soap Bars,2024-03-16,10,11.0
Soap Bars,2024-03-17,11,10.0
Soap Bars,2024-03-18,10,10.0
Soap Bars,2024-03-19,10,10.0
Soap Bars,2024-03-20,10,10.0
Soap Bars,2024-03-21,10,9.0
Soap Bars,2024-03-22,9,9.0
Soap Bars,2024-03-23,9,10.0
Soap Bars,2024-03-24,10,9.0
Soap Bars,2024-03-25,9,9.0
Soap Bars,2024-03-26,9,8.0
Soap Bars,2024-03-27,8,8.0
Soap Bars,2024-03-28,8,8.0
Soap Bars,2024-03-29,8,8.0
Soap Bars,2024-03-30,8,9.0
Soap Bars,2024-03-31,9,8.0
Soap Bars,2024-04-01,8,9.0
Soap Bars,2024-04-02,9,8.0
Soap Bars,2024-04-03,8,7.0
Soap Bars,2024-04-04,7,7.0
Soap Bars,2024-04-05,7,8.0
Soap Bars,2024-04-06,8,7.0
Soap Bars,2024-04-07,7,7.0
Soap Bars,2024-04-08,7,8.0
Soap Bars,2024-04-09,8,8.0
Soap Bars,2024-04-10,8,9.0
Soap Bars,2024-04-11,9,10.0
Soap Bars,2024-04-12,10,9.0
Soap Bars,2024-04-13,9,9.0
Soap Bars,2024-04-14,9,9.0
Soap Bars,2024-04-15,9,9.0
Soap Bars,2024-04-16,9,8.0
Soap Bars,2024-04-17,8,8.0
Soap Bars,2024-04-18,8,8.0
Soap Bars,2024-04-19,8,7.0
Soap Bars,2024-04-20,7,9.0
Soap Bars,2024-04-21,9,8.0
Soap Bars,2024-04-22,8,8.0
Soap Bars,2024-04-23,8,8.0
Soap Bars,2024-04-24,8,7.0
Soap Bars,2024-04-25,7,6.0
Soap Bars,2024-04-26,6,6.0
Soap Bars,2024-04-27,6,7.0
Soap Bars,2024-04-28,7,19.0
Soap Bars,2024-04-29,19,14.0
Soap Bars,2024-04-30,14,12.0
Soap Bars,2024-05-01,12,12.0
Soap Bars,2024-05-02,12,13.0
Soap Bars,2024-05-03,13,11.0
Soap Bars,2024-05-04,11,12.0
Soap Bars,2024-05-05,12,19.0
Soap Bars,2024-05-06,19,35.0
Soap Bars,2024-05-07,35,15.0
Soap Bars,2024-05-08,15,13.0
Soap Bars,2024-05-09,13,11.0
Soap Bars,2024-05-10,11,10.0
Soap Bars,2024-05-11,10,10.0
Soap Bars,2024-05-12,10,11.0
Soap Bars,2024-05-13,11,10.0
Soap Bars,2024-05-14,10,10.0
Soap Bars,2024-05-15,10,17.0
Soap Bars,2024-05-16,17,36.0
Soap Bars,2024-05-17,36,21.0
Soap Bars,2024-05-18,21,9.0
Soap Bars,2024-05-19,9,7.0
Soap Bars,2024-05-20,7,7.0
Soap Bars,2024-05-21,7,8.0
Soap Bars,2024-05-22,8,6.0
Soap Bars,2024-05-23,6,6.0
Soap Bars,2024-05-24,6,6.0
Soap Bars,2024-05-25,6,8.0
Soap Bars,2024-05-26,8,7.0
Soap Bars,2024-05-27,7,7.0
Soap Bars,2024-05-28,7,7.0
Soap Bars,2024-05-29,7,7.0
Soap Bars,2024-05-30,7,7.0
Soap Bars,2024-05-31,7,7.0
Soap Bars,2024-06-01,7,7.0
Soap Bars,2024-06-02,7,8.0
Soap Bars,2024-06-03,8,8.0
Soap Bars,2024-06-04,8,7.0
Soap Bars,2024-06-05,7,
Sugar,2024-02-05,19,19.0
Sugar,2024-02-06,19,15.0
Sugar,2024-02-07,15,14.0
Sugar,2024-02-08,14,13.0
Sugar,2024-02-09,13,13.0
Sugar,2024-02-10,13,13.0
Sugar,2024-02-11,13,12.0
Sugar,2024-02-12,12,24.0
Sugar,2024-02-13,24,24.0
Sugar,2024-02-14,24,21.0
Sugar,2024-02-15,21,20.0
Sugar,2024-02-16,20,16.0
Sugar,2024-02-17,16,15.0
Sugar,2024-02-18,15,14.0
Sugar,2024-02-19,14,14.0
Sugar,2024-02-20,14,14.0
Sugar,2024-02-21,14,21.0
Sugar,2024-02-22,21,17.0
Sugar,2024-02-23,17,17.0
Sugar,2024-02-24,17,20.0
Sugar,2024-02-25,20,18.0
Sugar,2024-02-26,18,16.0
Sugar,2024-02-27,16,16.0
Sugar,2024-02-28,16,16.0
Sugar,2024-02-29,16,16.0
Sugar,2024-03-01,16,16.0
Sugar,2024-03-02,16,17.0
Sugar,2024-03-03,17,17.0
Sugar,2024-03-04,17,16.0
Sugar,2024-03-05,16,15.0
Sugar,2024-03-06,15,16.0
Sugar,2024-03-07,16,16.0
Sugar,2024-03-08,16,16.0
Sugar,2024-03-09,16,16.0
Sugar,2024-03-10,16,15.0
Sugar,2024-03-11,15,15.0
Sugar,2024-03-12,15,33.0
Sugar,2024-03-13,33,20.0
Sugar,2024-03-14,20,20.0
Sugar,2024-03-15,20,19.0
Sugar,2024-03-16,19,15.0
Sugar,2024-03-17,15,15.0
Sugar,2024-03-18,15,14.0
Sugar,2024-03-19,14,14.0
Sugar,2024-03-20,14,14.0
Sugar,2024-03-21,14,13.0
Sugar,2024-03-22,13,14.0
Sugar,2024-03-23,14,14.0
Sugar,2024-03-24,14,14.0
Sugar,2024-03-25,14,14.0
Sugar,2024-03-26,14,18.0
Sugar,2024-03-27,18,15.0
Sugar,2024-03-28,15,15.0
Sugar,2024-03-29,15,17.0
Sugar,2024-03-30,17,16.0
Sugar,2024-03-31,16,16.0
Sugar,2024-04-01,16,14.0
Sugar,2024-04-02,14,17.0
Sugar,2024-04-03,17,15.0
Sugar,2024-04-04,15,15.0
Sugar,2024-04-05,15,14.0
Sugar,2024-04-06,14,14.0
Sugar,2024-04-07,14,14.0
Sugar,2024-04-08,14,15.0
Sugar,2024-04-09,15,16.0
Sugar,2024-04-10,16,17.0
Sugar,2024-04-11,17,18.0
Sugar,2024-04-12,18,15.0
Sugar,2024-04-13,15,13.0
Sugar,2024-04-14,13,17.0
Sugar,2024-04-15,17,16.0
Sugar,2024-04-16,16,15.0
Sugar,2024-04-17,15,14.0
Sugar,2024-04-18,14,13.0
Sugar,2024-04-19,13,14.0
Sugar,2024-04-20,14,14.0
Sugar,2024-04-21,14,14.0
Sugar,2024-04-22,14,13.0
Sugar,2024-04-23,13,13.0
Sugar,2024-04-24,13,15.0
Sugar,2024-04-25,15,13.0
Sugar,2024-04-26,13,13.0
Sugar,2024-04-27,13,13.0
Sugar,2024-04-28,13,20.0
Sugar,2024-04-29,20,21.0
Sugar,2024-04-30,21,17.0
Sugar,2024-05-01,17,18.0
Sugar,2024-05-02,18,15.0
Sugar,2024-05-03,15,15.0
Sugar,2024-05-04,15,15.0
Sugar,2024-05-05,15,19.0
Sugar,2024-05-06,19,137.0
Sugar,2024-05-07,137,50.0
Sugar,2024-05-08,50,31.0
Sugar,2024-05-09,31,34.0
Sugar,2024-05-10,34,24.0
Sugar,2024-05-11,24,23.0
Sugar,2024-05-12,23,23.0
Sugar,2024-05-13,23,23.0
Sugar,2024-05-14,23,20.0
Sugar,2024-05-15,20,20.0
Sugar,2024-05-16,20,97.0
Sugar,2024-05-17,97,69.0
Sugar,2024-05-18,69,28.0
Sugar,2024-05-19,28,18.0
Sugar,2024-05-20,18,15.0
Sugar,2024-05-21,15,15.0
Sugar,2024-05-22,15,15.0
Sugar,2024-05-23,15,15.0
Sugar,2024-05-24,15,15.0
Sugar,2024-05-25,15,15.0
Sugar,2024-05-26,15,14.0
Sugar,2024-05-27,14,17.0
Sugar,2024-05-28,17,13.0
Sugar,2024-05-29,13,13.0
Sugar,2024-05-30,13,14.0
Sugar,2024-05-31,14,14.0
Sugar,2024-06-01,14,14.0
Sugar,2024-06-02,14,15.0
Sugar,2024-06-03,15,13.0
Sugar,2024-06-04,13,14.0
Sugar,2024-06-05,14,
Tea Bags,2024-02-05,78,76.0
Tea Bags,2024-02-06,76,76.0
Tea Bags,2024-02-07,76,76.0
Tea Bags,2024-02-08,76,73.0
Tea Bags,2024-02-09,73,67.0
Tea Bags,2024-02-10,67,68.0
Tea Bags,2024-02-11,68,68.0
Tea Bags,2024-02-12,68,74.0
Tea Bags,2024-02-13,74,73.0
Tea Bags,2024-02-14,73,71.0
Tea Bags,2024-02-15,71,67.0
Tea Bags,2024-02-16,67,62.0
Tea Bags,2024-02-17,62,71.0
Tea Bags,2024-02-18,71,72.0
Tea Bags,2024-02-19,72,78.0
Tea Bags,2024-02-20,78,77.0
Tea Bags,2024-02-21,77,78.0
Tea Bags,2024-02-22,78,77.0
Tea Bags,2024-02-23,77,78.0
Tea Bags,2024-02-24,78,83.0
Tea Bags,2024-02-25,83,83.0
Tea Bags,2024-02-26,83,76.0
Tea Bags,2024-02-27,76,78.0
Tea Bags,2024-02-28,78,76.0
Tea Bags,2024-02-29,76,75.0
Tea Bags,2024-03-01,75,72.0
Tea Bags,2024-03-02,72,77.0
Tea Bags,2024-03-03,77,78.0
Tea Bags,2024-03-04,78,78.0
Tea Bags,2024-03-05,78,78.0
Tea Bags,2024-03-06,78,81.0
Tea Bags,2024-03-07,81,80.0
Tea Bags,2024-03-08,80,78.0
Tea Bags,2024-03-09,78,79.0
Tea Bags,2024-03-10,79,79.0
Tea Bags,2024-03-11,79,79.0
Tea Bags,2024-03-12,79,81.0
Tea Bags,2024-03-13,81,76.0
Tea Bags,2024-03-14,76,84.0
Tea Bags,2024-03-15,84,76.0
Tea Bags,2024-03-16,76,76.0
Tea Bags,2024-03-17,76,78.0
Tea Bags,2024-03-18,78,77.0
Tea Bags,2024-03-19,77,78.0
Tea Bags,2024-03-20,78,81.0
Tea Bags,2024-03-21,81,78.0
Tea Bags,2024-03-22,78,73.0
Tea Bags,2024-03-23,73,77.0
Tea Bags,2024-03-24,77,85.0
Tea Bags,2024-03-25,85,83.0
Tea Bags,2024-03-26,83,85.0
Tea Bags,2024-03-27,85,85.0
Tea Bags,2024-03-28,85,83.0
Tea Bags,2024-03-29,83,81.0
Tea Bags,2024-03-30,81,88.0
Tea Bags,2024-03-31,88,93.0
Tea Bags,2024-04-01,93,88.0
Tea Bags,2024-04-02,88,77.0
Tea Bags,2024-04-03,77,70.0
Tea Bags,2024-04-04,70,69.0
Tea Bags,2024-04-05,69,65.0
Tea Bags,2024-04-06,65,61.0
Tea Bags,2024-04-07,61,64.0
Tea Bags,2024-04-08,64,67.0
Tea Bags,2024-04-09,67,73.0
Tea Bags,2024-04-10,73,75.0
Tea Bags,2024-04-11,75,82.0
Tea Bags,2024-04-12,82,87.0
Tea Bags,2024-04-13,87,84.0
Tea Bags,2024-04-14,84,84.0
Tea Bags,2024-04-15,84,88.0
Tea Bags,2024-04-16,88,85.0
Tea Bags,2024-04-17,85,87.0
Tea Bags,2024-04-18,87,81.0
Tea Bags,2024-04-19,81,80.0
Tea Bags,2024-04-20,80,79.0
Tea Bags,2024-04-21,79,85.0
Tea Bags,2024-04-22,85,86.0
Tea Bags,2024-04-23,86,76.0
Tea Bags,2024-04-24,76,84.0
Tea Bags,2024-04-25,84,77.0
Tea Bags,2024-04-26,77,73.0
Tea Bags,2024-04-27,73,75.0
Tea Bags,2024-04-28,75,108.0
Tea Bags,2024-04-29,108,121.0
Tea Bags,2024-04-30,121,96.0
Tea Bags,2024-05-01,96,97.0
Tea Bags,2024-05-02,97,86.0
Tea Bags,2024-05-03,86,80.0
Tea Bags,2024-05-04,80,82.0
Tea Bags,2024-05-05,82,81.0
Tea Bags,2024-05-06,81,170.0
Tea Bags,2024-05-07,170,132.0
Tea Bags,2024-05-08,132,107.0
Tea Bags,2024-05-09,107,102.0
Tea Bags,2024-05-10,102,93.0
Tea Bags,2024-05-11,93,105.0
Tea Bags,2024-05-12,105,102.0
Tea Bags,2024-05-13,102,102.0
Tea Bags,2024-05-14,102,102.0
Tea Bags,2024-05-15,102,93.0
Tea Bags,2024-05-16,93,188.0
Tea Bags,2024-05-17,188,162.0
Tea Bags,2024-05-18,162,126.0
Tea Bags,2024-05-19,126,100.0
Tea Bags,2024-05-20,100,98.0
Tea Bags,2024-05-21,98,90.0
Tea Bags,2024-05-22,90,95.0
Tea Bags,2024-05-23,95,92.0
Tea Bags,2024-05-24,92,83.0
Tea Bags,2024-05-25,83,89.0
Tea Bags,2024-05-26,89,86.0
Tea Bags,2024-05-27,86,87.0
Tea Bags,2024-05-28,87,85.0
Tea Bags,2024-05-29,85,83.0
Tea Bags,2024-05-30,83,79.0
Tea Bags,2024-05-31,79,73.0
Tea Bags,2024-06-01,73,79.0
Tea Bags,2024-06-02,79,82.0
Tea Bags,2024-06-03,82,85.0
Tea Bags,2024-06-04,85,84.0
Tea Bags,2024-06-05,84,
Toilet Paper,2024-02-05,10,8.0
Toilet Paper,2024-02-06,8,8.0
Toilet Paper,2024-02-07,8,8.0
Toilet Paper,2024-02-08,8,10.0
Toilet Paper,2024-02-09,10,8.0
Toilet Paper,2024-02-10,8,8.0
Toilet Paper,2024-02-11,8,10.0
Toilet Paper,2024-02-12,10,10.0
Toilet Paper,2024-02-13,10,9.0
Toilet Paper,2024-02-14,9,10.0
Toilet Paper,2024-02-15,10,9.0
Toilet Paper,2024-02-16,9,9.0
Toilet Paper,2024-02-17,9,9.0
Toilet Paper,2024-02-18,9,8.0
Toilet Paper,2024-02-19,8,9.0
Toilet Paper,2024-02-20,9,9.0
Toilet Paper,2024-02-21,9,11.0
Toilet Paper,2024-02-22,11,11.0
Toilet Paper,2024-02-23,11,9.0
Toilet Paper,2024-02-24,9,9.0
Toilet Paper,2024-02-25,9,10.0
Toilet Paper,2024-02-26,10,15.0
Toilet Paper,2024-02-27,15,14.0
Toilet Paper,2024-02-28,14,23.0
Toilet Paper,2024-02-29,23,36.0
Toilet Paper,2024-03-01,36,44.0
Toilet Paper,2024-03-02,44,54.0
Toilet Paper,2024-03-03,54,36.0
Toilet Paper,2024-03-04,36,26.0
Toilet Paper,2024-03-05,26,20.0
Toilet Paper,2024-03-06,20,16.0
Toilet Paper,2024-03-07,16,12.0
Toilet Paper,2024-03-08,12,11.0
Toilet Paper,2024-03-09,11,13.0
Toilet Paper,2024-03-10,13,11.0
Toilet Paper,2024-03-11,11,11.0
Toilet Paper,2024-03-12,11,11.0
Toilet Paper,2024-03-13,11,10.0
Toilet Paper,2024-03-14,10,9.0
Toilet Paper,2024-03-15,9,8.0
Toilet Paper,2024-03-16,8,9.0
Toilet Paper,2024-03-17,9,10.0
Toilet Paper,2024-03-18,10,10.0
Toilet Paper,2024-03-19,10,11.0
Toilet Paper,2024-03-20,11,10.0
Toilet Paper,2024-03-21,10,9.0
Toilet Paper,2024-03-22,9,8.0
Toilet Paper,2024-03-23,8,9.0
Toilet Paper,2024-03-24,9,10.0
Toilet Paper,2024-03-25,10,10.0
Toilet Paper,2024-03-26,10,11.0
Toilet Paper,2024-03-27,11,12.0
Toilet Paper,2024-03-28,12,12.0
Toilet Paper,2024-03-29,12,12.0
Toilet Paper,2024-03-30,12,13.0
Toilet Paper,2024-03-31,13,14.0
Toilet Paper,2024-04-01,14,12.0
Toilet Paper,2024-04-02,12,6.0
Toilet Paper,2024-04-03,6,1.0
Toilet Paper,2024-04-04,1,1.0
Toilet Paper,2024-04-05,1,1.0
Toilet Paper,2024-04-06,1,2.0
Toilet Paper,2024-04-07,2,2.0
Toilet Paper,2024-04-08,2,2.0
Toilet Paper,2024-04-09,2,3.0
Toilet Paper,2024-04-10,3,4.0
Toilet Paper,2024-04-11,4,5.0
Toilet Paper,2024-04-12,5,6.0
Toilet Paper,2024-04-13,6,8.0
Toilet Paper,2024-04-14,8,8.0
Toilet Paper,2024-04-15,8,9.0
Toilet Paper,2024-04-16,9,8.0
Toilet Paper,2024-04-17,8,8.0
Toilet Paper,2024-04-18,8,8.0
Toilet Paper,2024-04-19,8,8.0
Toilet Paper,2024-04-20,8,7.0
Toilet Paper,2024-04-21,7,8.0
Toilet Paper,2024-04-22,8,8.0
Toilet Paper,2024-04-23,8,9.0
Toilet Paper,2024-04-24,9,9.0
Toilet Paper,2024-04-25,9,7.0
Toilet Paper,2024-04-26,7,5.0
Toilet Paper,2024-04-27,5,6.0
Toilet Paper,2024-04-28,6,8.0
Toilet Paper,2024-04-29,8,8.0
Toilet Paper,2024-04-30,8,8.0
Toilet Paper,2024-05-01,8,7.0
Toilet Paper,2024-05-02,7,7.0
Toilet Paper,2024-05-03,7,7.0
Toilet Paper,2024-05-04,7,7.0
Toilet Paper,2024-05-05,7,10.0
Toilet Paper,2024-05-06,10,16.0
Toilet Paper,2024-05-07,16,11.0
Toilet Paper,2024-05-08,11,11.0
Toilet Paper,2024-05-09,11,10.0
Toilet Paper,2024-05-10,10,9.0
Toilet Paper,2024-05-11,9,9.0
Toilet Paper,2024-05-12,9,9.0
Toilet Paper,2024-05-13,9,11.0
Toilet Paper,2024-05-14,11,12.0
Toilet Paper,2024-05-15,12,14.0
Toilet Paper,2024-05-16,14,15.0
Toilet Paper,2024-05-17,15,15.0
Toilet Paper,2024-05-18,15,9.0
Toilet Paper,2024-05-19,9,10.0
Toilet Paper,2024-05-20,10,12.0
Toilet Paper,2024-05-21,12,14.0
Toilet Paper,2024-05-22,14,13.0
Toilet Paper,2024-05-23,13,12.0
Toilet Paper,2024-05-24,12,11.0
Toilet Paper,2024-05-25,11,8.0
Toilet Paper,2024-05-26,8,11.0
Toilet Paper,2024-05-27,11,12.0
Toilet Paper,2024-05-28,12,14.0
Toilet Paper,2024-05-29,14,12.0
Toilet Paper,2024-05-30,12,13.0
Toilet Paper,2024-05-31,13,9.0
Toilet Paper,2024-06-01,9,12.0
Toilet Paper,2024-06-02,12,13.0
Toilet Paper,2024-06-03,13,18.0
Toilet Paper,2024-06-04,18,15.0
Toilet Paper,2024-06-05,15,
Toothpaste,2024-02-05,216,213.0
Toothpaste,2024-02-06,213,209.0
Toothpaste,2024-02-07,209,204.0
Toothpaste,2024-02-08,204,202.0
Toothpaste,2024-02-09,202,194.0
Toothpaste,2024-02-10,194,193.0
Toothpaste,2024-02-11,193,197.0
Toothpaste,2024-02-12,197,212.0
Toothpaste,2024-02-13,212,204.0
Toothpaste,2024-02-14,204,203.0
Toothpaste,2024-02-15,203,206.0
Toothpaste,2024-02-16,206,189.0
Toothpaste,2024-02-17,189,191.0
Toothpaste,2024-02-18,191,211.0
Toothpaste,2024-02-19,211,218.0
Toothpaste,2024-02-20,218,210.0
Toothpaste,2024-02-21,210,210.0
Toothpaste,2024-02-22,210,217.0
Toothpaste,2024-02-23,217,203.0
Toothpaste,2024-02-24,203,210.0
Toothpaste,2024-02-25,210,224.0
Toothpaste,2024-02-26,224,219.0
Toothpaste,2024-02-27,219,219.0
Toothpaste,2024-02-28,219,223.0
Toothpaste,2024-02-29,223,220.0
Toothpaste,2024-03-01,220,208.0
Toothpaste,2024-03-02,208,204.0
Toothpaste,2024-03-03,204,222.0
Toothpaste,2024-03-04,222,225.0
Toothpaste,2024-03-05,225,234.0
Toothpaste,2024-03-06,234,240.0
Toothpaste,2024-03-07,240,254.0
Toothpaste,2024-03-08,254,230.0
Toothpaste,2024-03-09,230,216.0
Toothpaste,2024-03-10,216,237.0
Toothpaste,2024-03-11,237,246.0
Toothpaste,2024-03-12,246,263.0
Toothpaste,2024-03-13,263,242.0
Toothpaste,2024-03-14,242,241.0
Toothpaste,2024-03-15,241,230.0
Toothpaste,2024-03-16,230,213.0
Toothpaste,2024-03-17,213,226.0
Toothpaste,2024-03-18,226,230.0
Toothpaste,2024-03-19,230,233.0
Toothpaste,2024-03-20,233,234.0
Toothpaste,2024-03-21,234,243.0
Toothpaste,2024-03-22,243,229.0
Toothpaste,2024-03-23,229,222.0
Toothpaste,2024-03-24,222,244.0
Toothpaste,2024-03-25,244,253.0
Toothpaste,2024-03-26,253,248.0
Toothpaste,2024-03-27,248,253.0
Toothpaste,2024-03-28,253,259.0
Toothpaste,2024-03-29,259,254.0
Toothpaste,2024-03-30,254,254.0
Toothpaste,2024-03-31,254,265.0
Toothpaste,2024-04-01,265,267.0
Toothpaste,2024-04-02,267,228.0
Toothpaste,2024-04-03,228,200.0
Toothpaste,2024-04-04,200,171.0
Toothpaste,2024-04-05,171,154.0
Toothpaste,2024-04-06,154,144.0
Toothpaste,2024-04-07,144,140.0
Toothpaste,2024-04-08,140,154.0
Toothpaste,2024-04-09,154,168.0
Toothpaste,2024-04-10,168,194.0
Toothpaste,2024-04-11,194,213.0
Toothpaste,2024-04-12,213,226.0
Toothpaste,2024-04-13,226,227.0
Toothpaste,2024-04-14,227,225.0
Toothpaste,2024-04-15,225,225.0
Toothpaste,2024-04-16,225,219.0
Toothpaste,2024-04-17,219,218.0
Toothpaste,2024-04-18,218,221.0
Toothpaste,2024-04-19,221,207.0
Toothpaste,2024-04-20,207,206.0
Toothpaste,2024-04-21,206,232.0
Toothpaste,2024-04-22,232,228.0
Toothpaste,2024-04-23,228,211.0
Toothpaste,2024-04-24,211,223.0
Toothpaste,2024-04-25,223,207.0
Toothpaste,2024-04-26,207,192.0
Toothpaste,2024-04-27,192,202.0
Toothpaste,2024-04-28,202,338.0
Toothpaste,2024-04-29,338,313.0
Toothpaste,2024-04-30,313,265.0
Toothpaste,2024-05-01,265,237.0
Toothpaste,2024-05-02,237,217.0
Toothpaste,2024-05-03,217,196.0
Toothpaste,2024-05-04,196,193.0
Toothpaste,2024-05-05,193,205.0
Toothpaste,2024-05-06,205,458.0
Toothpaste,2024-05-07,458,345.0
Toothpaste,2024-05-08,345,285.0
Toothpaste,2024-05-09,285,248.0
Toothpaste,2024-05-10,248,233.0
Toothpaste,2024-05-11,233,222.0
Toothpaste,2024-05-12,222,228.0
Toothpaste,2024-05-13,228,240.0
Toothpaste,2024-05-14,240,232.0
Toothpaste,2024-05-15,232,241.0
Toothpaste,2024-05-16,241,499.0
Toothpaste,2024-05-17,499,412.0
Toothpaste,2024-05-18,412,296.0
Toothpaste,2024-05-19,296,263.0
